"UserId","cluster_stage1","cluster_stage2","cluster_stage3","gender","majorClass","isPassExam"
"2016210723","1","4","3","2","1","0"
"2016210724","1","5","5","2","1","0"
"2016210726","3","2","7","2","1","0"
"2016210728","5","3","1","1","1","0"
"2016210729","1","3","1","1","1","0"
"2016210730","2","1","1","1","1","0"
"2016210731","5","5","7","2","1","0"
"2016210733","1","4","1","2","1","0"
"2016210735","3","4","5","2","1","0"
"2016210736","5","2","7","2","1","0"
"2016210737","1","1","7","2","1","0"
"2016210739","1","1","1","2","1","0"
"2016210740","2","4","2","2","1","0"
"2016210741","4","5","5","2","1","0"
"2016210742","1","1","1","2","1","0"
"2016210743","1","2","5","2","1","0"
"2016210745","3","1","1","1","1","0"
"2016210754","3","3","7","1","1","1"
"2016210759","1","3","5","2","1","0"
"2016210762","3","1","7","2","1","0"
"2016210763","5","4","5","2","1","0"
"2016210765","3","1","1","2","1","0"
"2016210766","3","2","1","1","1","0"
"2016210767","1","4","1","2","1","0"
"2016210775","5","5","7","2","1","0"
"2016210776","5","1","1","1","1","0"
"2016210786","2","5","5","2","1","0"
"2016210789","5","5","5","2","1","0"
"2016210790","1","1","1","2","1","0"
"2016210791","1","3","1","1","1","0"
"2016210792","4","5","3","2","1","1"
"2016210794","1","1","3","1","1","0"
"2016210799","5","1","5","2","1","0"
"2016210801","4","3","5","2","1","0"
"2016210802","3","1","1","2","1","0"
"2016210805","5","5","7","1","1","0"
"2016210807","2","5","1","2","1","0"
"2016210808","1","3","3","2","1","0"
"2016210810","4","4","5","2","1","0"
"2016210811","1","2","1","1","1","0"
"2016210812","2","4","5","2","1","0"
"2016210813","3","3","1","2","1","0"
"2016210814","5","2","3","2","1","0"
"2016210817","1","1","3","1","1","0"
"2016210818","3","3","5","2","1","0"
"2016210819","3","4","6","1","1","0"
"2016210820","2","1","3","2","1","0"
"2016210821","1","3","3","1","1","0"
"2016210822","1","3","3","1","1","0"
"2016210824","1","3","7","2","1","0"
"2016210825","3","4","5","1","1","0"
"2016210829","2","5","7","2","1","0"
"2016210831","2","4","1","2","1","0"
"2016210832","3","3","1","2","1","0"
"2016210833","3","4","1","2","1","0"
"2016210834","5","4","2","2","1","0"
"2016210836","5","2","1","2","1","0"
"2016210838","1","4","5","2","1","0"
"2016210842","3","1","5","2","1","0"
"2016210843","1","1","5","1","1","0"
"2016210845","2","5","7","2","1","0"
"2016210846","1","2","5","1","1","0"
"2016210847","2","1","5","2","1","0"
"2016210848","1","1","1","1","1","0"
"2016210850","1","1","5","2","1","0"
"2016210851","2","5","1","2","1","0"
"2016210852","3","5","7","2","1","0"
"2016210853","5","5","6","2","1","0"
"2016210858","5","1","1","2","1","0"
"2016210859","1","2","1","2","1","0"
"2016210860","1","3","3","2","1","0"
"2016210861","3","4","7","1","1","1"
"2016210862","6","3","1","2","1","0"
"2016210863","3","3","1","2","1","0"
"2016210864","2","2","1","2","1","0"
"2016210867","5","5","2","2","1","1"
"2016210868","1","1","1","1","1","0"
"2016210872","1","3","1","1","1","1"
"2016210873","5","4","1","2","1","1"
"2016210876","1","2","7","2","1","1"
"2016210878","3","3","2","1","1","1"
"2016210879","1","4","1","1","1","0"
"2016210880","5","5","1","2","1","0"
"2016210881","5","2","5","1","1","1"
"2016210883","1","1","7","1","1","0"
"2016210884","5","3","2","1","1","1"
"2016210889","5","4","3","1","1","0"
"2016210891","1","3","1","1","1","1"
"2016210895","4","1","1","1","1","0"
"2016210897","1","1","1","1","1","1"
"2016210898","3","1","2","1","1","0"
"2016210902","1","3","3","1","1","0"
"2016210903","1","3","7","1","1","0"
"2016210904","4","3","1","1","1","1"
"2016210907","1","4","7","1","1","0"
"2016210908","5","1","5","1","1","0"
"2016210910","2","2","5","2","1","1"
"2016210911","2","3","1","2","1","0"
"2016210912","5","5","5","2","1","0"
"2016210913","3","1","1","1","1","0"
"2016210914","6","3","1","2","1","0"
"2016210915","5","1","5","2","1","0"
"2016210918","1","2","3","1","1","0"
"2016210920","3","3","1","2","1","0"
"2016210923","3","2","7","1","1","0"
"2016210924","1","1","3","1","1","0"
"2016210925","1","3","7","2","1","0"
"2016210926","7","4","7","1","1","0"
"2016210931","5","1","1","1","1","0"
"2016210932","1","1","1","2","2","0"
"2016210935","1","1","1","2","1","0"
"2016210936","1","1","5","2","1","1"
"2016210939","5","1","1","2","1","0"
"2016210940","5","5","5","2","1","0"
"2016210941","1","1","1","1","1","0"
"2016210942","1","1","5","1","1","0"
"2016210943","5","3","5","2","1","0"
"2016210944","2","1","1","2","1","0"
"2016210945","2","2","7","2","1","0"
"2016210946","2","4","5","2","1","0"
"2016210947","5","5","5","2","1","0"
"2016210949","3","5","5","2","1","0"
"2016210950","5","2","7","2","1","0"
"2016210951","2","4","5","1","1","0"
"2016210954","7","7","5","2","1","0"
"2016211002","7","5","5","2","1","0"
"2016211003","7","7","5","2","1","0"
"2016211006","6","7","3","1","1","0"
"2016211007","7","7","5","2","1","0"
"2016211009","7","5","5","2","1","0"
"2016211010","3","3","5","2","1","1"
"2016211012","7","5","7","2","1","1"
"2016211015","5","5","5","2","1","0"
"2016211016","7","7","6","2","1","0"
"2016211019","7","5","5","2","1","0"
"2016211021","3","5","7","1","1","1"
"2016211022","1","7","1","2","1","0"
"2016211025","5","7","4","2","1","0"
"2016211026","1","6","3","2","1","0"
"2016211027","7","7","1","2","1","0"
"2016211028","5","5","5","2","1","0"
"2016211029","7","7","5","2","1","0"
"2016211031","7","7","7","2","1","0"
"2016211037","5","4","1","2","1","0"
"2016211045","7","7","5","2","1","0"
"2016211056","1","5","4","2","1","1"
"2016211059","1","7","5","2","1","0"
"2016211060","5","5","5","2","1","0"
"2016211061","2","4","2","2","1","1"
"2016211069","2","7","7","2","1","0"
"2016211074","1","3","6","2","1","0"
"2016211107","5","7","7","1","1","0"
"2016211113","1","3","1","2","1","0"
"2016211114","5","2","5","1","1","0"
"2016211115","5","5","1","2","1","0"
"2016211120","3","5","1","2","1","0"
"2016211121","2","1","3","2","1","0"
"2016211123","7","5","1","2","1","0"
"2016211125","5","5","7","2","1","1"
"2016211129","5","7","7","1","1","1"
"2016211131","3","7","5","2","1","0"
"2016211186","7","7","3","2","2","1"
"2016211195","7","5","5","2","2","0"
"2016211200","7","6","1","2","2","0"
"2016211209","7","7","5","2","2","0"
"2016211262","7","7","5","2","2","0"
"2016211283","5","5","5","2","2","0"
"2016211284","2","2","5","2","2","0"
"2016211285","5","5","5","2","2","0"
"2016211286","5","4","5","2","2","0"
"2016211288","5","2","2","2","2","0"
"2016211289","5","5","5","2","2","0"
"2016211290","5","5","5","2","2","0"
"2016211291","5","2","5","2","2","1"
"2016211292","5","5","5","2","2","0"
"2016211293","5","3","7","2","2","0"
"2016211294","1","1","5","1","2","0"
"2016211296","2","5","5","2","2","0"
"2016211297","4","4","5","2","2","0"
"2016211299","5","5","5","2","2","0"
"2016211300","5","4","5","2","2","0"
"2016211301","1","1","1","1","2","0"
"2016211303","6","3","3","2","2","1"
"2016211305","4","3","3","2","2","0"
"2016211306","1","1","3","2","2","0"
"2016211307","5","4","5","2","2","0"
"2016211308","2","2","7","2","2","0"
"2016211309","1","1","2","1","2","0"
"2016211311","3","1","7","1","2","0"
"2016211312","4","5","5","2","2","0"
"2016211313","7","5","3","2","2","0"
"2016211314","3","5","1","2","2","0"
"2016211315","1","2","7","2","2","0"
"2016211316","7","2","7","2","2","1"
"2016211318","1","3","1","2","2","0"
"2016211319","4","5","1","2","3","1"
"2016211321","1","1","3","2","2","0"
"2016211322","5","5","7","2","2","0"
"2016211323","3","3","1","1","2","0"
"2016211324","5","5","5","2","2","0"
"2016211325","1","5","7","2","2","0"
"2016211327","5","1","5","2","2","1"
"2016211331","5","5","5","2","2","0"
"2016211332","6","2","5","2","2","0"
"2016211335","1","1","7","2","2","1"
"2016211337","5","5","7","2","2","0"
"2016211340","5","5","5","1","2","0"
"2016211341","1","1","3","2","2","0"
"2016211342","2","2","7","2","2","0"
"2016211345","3","5","5","2","2","0"
"2016211346","5","4","1","2","2","0"
"2016211349","5","5","5","2","2","0"
"2016211352","1","3","1","2","2","0"
"2016211356","5","5","5","2","2","0"
"2016211357","1","3","7","2","2","0"
"2016211358","5","5","5","2","2","0"
"2016211359","3","1","5","2","2","0"
"2016211360","5","5","5","1","2","0"
"2016211361","1","3","1","2","2","0"
"2016211362","1","1","1","2","2","0"
"2016211363","1","1","1","2","2","0"
"2016211364","5","2","2","2","2","0"
"2016211365","7","2","2","2","2","0"
"2016211366","7","3","7","2","2","0"
"2016211367","4","1","5","2","2","0"
"2016211368","1","1","1","2","2","0"
"2016211369","4","5","5","2","2","0"
"2016211371","5","5","7","2","2","0"
"2016211372","1","1","5","2","2","0"
"2016211374","1","3","3","2","2","0"
"2016211377","1","4","7","1","1","1"
"2016211378","7","5","5","1","2","0"
"2016211381","2","2","5","2","2","0"
"2016211382","5","3","1","2","2","0"
"2016211384","1","1","1","1","2","0"
"2016211387","1","1","1","1","2","0"
"2016211388","3","3","5","2","2","0"
"2016211389","3","1","1","1","2","0"
"2016211391","5","5","5","2","2","1"
"2016211392","5","2","5","2","2","0"
"2016211395","5","5","5","2","2","0"
"2016211400","5","4","7","2","2","1"
"2016211401","3","1","3","2","2","0"
"2016211402","1","4","5","2","2","0"
"2016211405","5","5","1","1","2","0"
"2016211406","1","4","5","2","2","0"
"2016211408","2","4","3","2","2","0"
"2016211409","1","5","5","2","2","0"
"2016211411","5","5","7","2","2","0"
"2016211413","3","5","3","2","2","0"
"2016211414","5","5","5","1","2","0"
"2016211415","5","5","2","1","2","0"
"2016211416","1","1","1","2","2","0"
"2016211418","5","3","1","2","2","0"
"2016211422","5","5","5","2","2","0"
"2016211425","5","5","7","2","2","0"
"2016211426","5","1","5","2","2","0"
"2016211430","3","7","1","2","2","0"
"2016211431","1","3","5","2","2","0"
"2016211433","1","1","2","2","2","0"
"2016211434","4","3","7","1","2","0"
"2016211435","1","4","5","2","2","0"
"2016211436","1","1","7","2","2","0"
"2016211438","5","5","5","2","2","0"
"2016211439","1","1","5","2","2","0"
"2016211441","3","1","1","1","2","0"
"2016211442","1","2","5","2","2","0"
"2016211444","5","5","5","2","2","1"
"2016211445","5","2","3","2","2","0"
"2016211446","5","4","5","2","2","0"
"2016211449","4","2","5","2","2","1"
"2016211450","5","5","5","2","2","0"
"2016211451","5","2","7","1","2","0"
"2016211452","1","3","7","2","2","0"
"2016211453","5","5","5","2","2","0"
"2016211454","5","5","5","2","2","0"
"2016211455","5","5","7","2","2","0"
"2016211457","5","5","5","2","2","0"
"2016211458","5","5","5","2","2","0"
"2016211459","5","1","5","2","2","0"
"2016211460","1","4","5","2","2","0"
"2016211462","5","2","5","2","2","0"
"2016211463","1","3","1","2","2","1"
"2016211464","1","2","1","2","2","0"
"2016211465","7","7","5","2","2","1"
"2016211469","5","5","5","2","2","0"
"2016211471","5","5","5","2","1","0"
"2016211472","5","5","7","2","2","0"
"2016211475","1","1","1","1","1","0"
"2016211477","5","5","5","1","2","1"
"2016211478","5","5","7","1","2","0"
"2016211481","5","5","5","2","2","0"
"2016211482","2","1","1","1","1","0"
"2016211483","2","1","4","1","1","0"
"2016211484","2","5","5","2","2","0"
"2016211485","2","1","2","2","2","0"
"2016211486","2","1","1","1","2","0"
"2016211488","3","1","1","1","2","0"
"2016211489","1","4","3","1","2","0"
"2016211490","1","2","5","1","2","0"
"2016211496","5","5","5","2","2","0"
"2016211498","3","3","3","2","2","0"
"2016211499","5","5","5","1","2","0"
"2016211500","5","5","5","2","2","0"
"2016211501","4","1","1","1","2","1"
"2016211502","1","1","3","2","2","0"
"2016211503","3","7","1","2","2","0"
"2016211504","5","2","1","2","2","0"
"2016211505","3","1","5","2","2","0"
"2016211506","3","4","1","2","2","0"
"2016211508","2","2","5","2","1","0"
"2016211509","1","4","5","2","1","0"
"2016211512","1","3","3","2","1","0"
"2016211513","1","2","7","2","2","0"
"2016211516","5","2","7","2","1","1"
"2016211517","7","2","7","2","2","0"
"2016211519","3","3","2","2","2","0"
"2016211520","3","3","5","2","2","0"
"2016211521","1","1","1","2","2","0"
"2016211522","1","1","1","2","2","0"
"2016211523","5","5","5","2","2","1"
"2016211525","3","3","1","2","2","1"
"2016211527","2","2","2","2","1","0"
"2016211528","3","2","5","2","1","0"
"2016211529","5","5","1","2","2","0"
"2016211531","1","1","5","2","2","0"
"2016211533","1","1","3","2","2","0"
"2016211534","1","2","7","2","2","0"
"2016211535","3","1","5","1","2","0"
"2016211536","1","3","5","2","2","0"
"2016211537","5","5","5","2","2","1"
"2016211538","5","5","5","2","2","1"
"2016211539","5","5","5","2","2","0"
"2016211540","5","5","4","2","2","0"
"2016211542","2","3","7","2","2","0"
"2016211544","5","4","3","2","2","0"
"2016211564","7","7","5","2","2","0"
"2016211568","7","3","1","2","2","0"
"2016211571","5","5","5","2","2","0"
"2016211609","5","5","3","2","2","0"
"2016211643","5","7","7","2","2","0"
"2016211668","1","5","1","2","2","0"
"2016211673","7","4","1","2","2","1"
"2016211684","5","5","5","2","2","0"
"2016211692","1","3","3","2","2","0"
"2016211697","7","7","5","2","2","0"
"2016211709","5","7","1","2","2","0"
"2016211714","3","7","5","1","2","0"
"2016211756","1","2","4","2","1","0"
"2016211761","7","5","5","2","2","0"
"2016211776","2","5","5","2","2","0"
"2016211807","5","1","5","1","2","0"
"2016211828","3","3","1","1","2","0"
"2016211852","5","4","5","2","3","0"
"2016211853","5","4","5","2","3","0"
"2016211855","5","3","7","2","3","0"
"2016211856","5","4","5","2","3","0"
"2016211857","6","7","1","1","3","1"
"2016211861","1","1","2","2","3","1"
"2016211862","5","4","3","2","3","1"
"2016211863","1","4","5","2","3","0"
"2016211864","1","3","5","2","3","1"
"2016211866","5","4","5","2","3","0"
"2016211867","1","3","5","2","3","0"
"2016211868","4","5","5","2","3","0"
"2016211869","4","3","5","2","3","0"
"2016211870","7","3","5","2","3","0"
"2016211872","7","5","7","2","3","0"
"2016211875","5","4","5","2","3","0"
"2016211879","5","2","5","2","3","0"
"2016211880","5","4","7","2","3","0"
"2016211883","3","2","2","2","3","1"
"2016211884","1","3","7","2","3","0"
"2016211886","1","4","1","1","3","0"
"2016211888","3","3","5","2","3","0"
"2016211891","1","3","1","2","3","0"
"2016211892","4","5","5","1","3","0"
"2016211894","5","3","5","2","3","1"
"2016211900","5","4","5","1","3","1"
"2016211901","4","4","1","2","3","0"
"2016211902","5","2","5","2","3","0"
"2016211903","4","3","5","2","3","0"
"2016211904","3","5","5","1","3","1"
"2016211906","1","1","1","1","3","1"
"2016211907","1","1","1","2","3","0"
"2016211908","5","1","3","2","3","0"
"2016211911","5","4","1","1","3","1"
"2016211912","7","5","3","1","3","1"
"2016211914","4","5","5","1","3","1"
"2016211917","3","5","5","1","3","1"
"2016211918","5","2","2","2","3","0"
"2016211920","7","5","5","2","3","1"
"2016211922","5","1","7","2","3","0"
"2016211925","5","4","5","2","3","0"
"2016211926","5","4","5","2","3","0"
"2016211928","3","5","5","1","3","0"
"2016211935","3","3","5","1","3","0"
"2016211937","5","2","5","1","3","1"
"2016211938","3","1","5","2","3","1"
"2016211939","5","3","1","2","3","1"
"2016211943","5","5","5","1","3","1"
"2016211944","6","3","1","2","3","1"
"2016211945","5","1","1","1","3","0"
"2016211947","5","3","7","2","3","0"
"2016211948","3","1","3","2","3","0"
"2016211951","5","2","5","1","3","1"
"2016211953","3","1","7","2","3","0"
"2016211956","3","1","3","2","3","1"
"2016211957","1","3","6","2","3","0"
"2016211960","5","4","2","2","3","0"
"2016211961","5","1","7","2","3","0"
"2016211962","4","1","1","2","3","0"
"2016211965","1","3","1","2","3","0"
"2016211966","6","1","1","1","3","1"
"2016211967","1","1","1","2","3","0"
"2016211969","1","4","5","2","3","1"
"2016211970","5","4","5","2","3","0"
"2016211972","1","1","3","2","3","0"
"2016211973","5","5","5","2","3","0"
"2016211974","5","2","5","2","3","0"
"2016211975","1","2","1","2","3","1"
"2016211976","7","3","7","2","3","0"
"2016211977","5","2","5","2","3","0"
"2016211978","5","2","5","2","3","0"
"2016211979","3","3","5","2","3","0"
"2016211981","3","1","1","2","3","0"
"2016211983","7","5","5","2","3","0"
"2016211984","4","4","3","2","3","1"
"2016211985","1","1","1","2","3","0"
"2016211987","4","6","6","2","3","1"
"2016211993","4","3","5","2","3","1"
"2016211994","5","4","3","2","3","1"
"2016211996","1","4","5","2","3","0"
"2016211997","3","1","3","2","3","1"
"2016211999","7","7","7","2","3","1"
"2016212002","4","5","1","2","3","0"
"2016212004","1","5","5","2","3","0"
"2016212006","5","2","5","2","3","0"
"2016212010","1","1","1","1","3","0"
"2016212011","1","1","1","2","3","0"
"2016212012","1","1","6","1","3","1"
"2016212014","5","5","5","2","3","0"
"2016212016","5","2","7","2","3","0"
"2016212018","5","3","5","2","3","0"
"2016212020","6","3","1","2","3","1"
"2016212022","5","3","7","2","3","1"
"2016212023","5","5","5","2","3","0"
"2016212024","5","7","7","2","3","0"
"2016212025","5","3","3","1","3","0"
"2016212026","6","1","5","1","3","0"
"2016212028","3","1","1","1","3","0"
"2016212031","5","5","5","2","3","0"
"2016212035","1","1","7","2","3","1"
"2016212036","1","1","5","2","3","0"
"2016212038","5","5","5","1","3","1"
"2016212045","2","7","7","2","3","1"
"2016212046","5","1","5","2","3","1"
"2016212047","5","3","5","2","3","1"
"2016212050","5","3","5","2","3","1"
"2016212058","3","2","1","1","3","0"
"2016212121","4","7","7","1","2","1"
"2016212124","7","5","3","2","2","0"
"2016212125","1","6","7","2","2","0"
"2016212129","7","5","7","2","2","0"
"2016212133","1","3","5","1","2","0"
"2016212134","1","3","1","2","2","0"
"2016212135","5","6","7","1","2","0"
"2016212136","5","7","7","2","2","0"
"2016212138","2","7","5","2","1","0"
"2016212140","2","7","7","2","2","0"
"2016212143","5","7","5","2","2","0"
"2016212145","3","7","7","2","2","0"
"2016212150","7","5","5","1","2","0"
"2016212151","7","7","5","2","2","0"
"2016212155","1","3","7","1","2","0"
"2016212157","3","7","5","2","2","1"
"2016212160","1","7","5","1","2","0"
"2016212161","7","7","5","2","2","0"
"2016212170","7","3","3","1","2","0"
"2016212171","5","3","5","2","2","0"
"2016212172","5","5","7","2","2","0"
"2016212175","5","7","5","2","2","0"
"2016212176","7","7","5","2","2","0"
"2016212178","7","5","3","2","2","0"
"2016212256","7","7","7","2","1","0"
"2016212317","5","5","1","2","1","0"
"2016212322","7","7","5","1","1","0"
"2016212334","1","5","1","1","1","0"
"2016212355","7","3","7","2","1","0"
"2016212361","2","1","1","2","1","0"
"2016212365","5","7","5","2","1","0"
"2016212371","7","5","3","1","1","0"
"2016212376","4","6","3","2","1","0"
"2016212378","1","5","5","2","1","0"
"2016212385","1","7","7","1","1","0"
"2016212387","4","7","3","2","1","0"
"2016212396","3","1","1","2","1","0"
"2016212397","2","1","3","2","1","0"
"2016212401","5","7","5","2","1","0"
"2016212407","1","1","1","2","1","1"
"2016212418","1","3","1","1","1","0"
"2016212432","1","1","4","2","1","0"
"2016212438","6","4","1","2","1","0"
"2016212439","1","3","7","1","1","0"
"2016212451","1","3","3","1","1","0"
"2016212452","5","5","5","2","1","0"
"2016212453","5","3","5","1","1","0"
"2016212454","4","1","1","2","1","0"
"2016212455","3","1","1","2","1","0"
"2016212456","1","2","5","2","1","0"
"2016212457","1","1","1","2","1","0"
"2016212458","1","5","5","2","1","0"
"2016212459","5","3","5","2","1","0"
"2016212460","3","1","7","2","1","0"
"2016212463","1","3","1","2","1","0"
"2016212464","5","4","5","2","1","0"
"2016212466","5","5","7","2","1","0"
"2016212469","2","1","7","1","1","0"
"2016212470","5","3","1","2","1","0"
"2016212472","5","5","5","2","1","0"
"2016212473","1","1","1","2","1","0"
"2016212474","5","5","7","1","1","0"
"2016212475","1","4","1","2","1","0"
"2016212476","3","3","5","2","1","0"
"2016212477","2","1","5","2","1","0"
"2016212479","5","5","5","2","1","0"
"2016212480","2","1","3","2","1","1"
"2016212483","2","5","5","2","1","0"
"2016212485","3","3","1","2","1","0"
"2016212486","3","1","3","2","1","1"
"2016212487","3","1","1","2","1","1"
"2016212488","2","5","5","2","1","0"
"2016212489","1","1","3","2","1","0"
"2016212490","2","2","5","1","1","0"
"2016212492","5","5","5","2","1","0"
"2016212494","5","4","5","2","1","0"
"2016212496","1","4","1","2","1","0"
"2016212497","5","5","5","1","1","0"
"2016212498","5","5","5","2","1","0"
"2016212499","5","4","5","2","1","0"
"2016212502","5","5","2","2","1","0"
"2016212503","5","2","5","2","1","0"
"2016212504","5","2","5","1","1","0"
"2016212506","4","5","5","2","1","0"
"2016212507","7","5","5","2","1","0"
"2016212508","1","5","3","2","1","0"
"2016212509","2","5","5","1","1","0"
"2016212510","5","5","5","1","1","0"
"2016212511","3","3","3","2","1","0"
"2016212512","5","5","2","1","1","0"
"2016212514","5","5","5","2","1","0"
"2016212515","5","1","1","2","1","0"
"2016212516","5","5","7","2","1","0"
"2016212518","1","2","5","2","1","1"
"2016212519","6","3","1","2","1","1"
"2016212520","1","1","1","2","1","0"
"2016212521","1","3","1","2","1","0"
"2016212522","5","5","5","2","1","0"
"2016212523","1","1","7","2","1","0"
"2016212524","5","3","5","2","1","0"
"2016212525","3","1","5","1","1","0"
"2016212526","1","3","5","1","1","0"
"2016212528","5","5","1","1","1","1"
"2016212531","2","3","7","1","1","1"
"2016212532","2","5","7","2","1","1"
"2016212534","7","5","5","2","1","1"
"2016212535","1","5","1","1","1","0"
"2016212537","4","5","5","2","1","0"
"2016212538","3","1","3","1","1","0"
"2016212540","1","5","5","2","1","0"
"2016212542","5","4","5","2","1","0"
"2016212543","4","2","5","2","1","0"
"2016212544","3","3","5","2","1","0"
"2016212545","5","3","7","2","1","0"
"2016212546","4","5","5","2","1","0"
"2016212547","3","3","1","2","1","0"
"2016212548","1","1","5","1","1","0"
"2016212549","5","3","1","2","1","0"
"2016212550","5","1","5","2","1","0"
"2016212551","5","4","1","1","1","0"
"2016212553","3","3","1","2","1","0"
"2016212554","4","1","7","2","1","0"
"2016212555","5","5","5","2","1","0"
"2016212558","5","5","5","2","1","0"
"2016212559","2","5","2","1","1","1"
"2016212560","1","3","1","2","1","0"
"2016212564","1","1","3","2","1","0"
"2016212567","5","5","5","2","1","0"
"2016212568","5","5","1","1","1","0"
"2016212569","5","5","5","2","1","0"
"2016212571","5","5","7","2","1","1"
"2016212572","2","5","5","2","1","0"
"2016212573","3","3","1","2","1","0"
"2016212575","4","3","1","2","1","0"
"2016212577","5","7","3","2","1","0"
"2016212578","6","3","5","2","1","0"
"2016212579","5","5","5","2","1","0"
"2016212581","5","2","7","2","1","0"
"2016212582","5","5","7","2","1","0"
"2016212583","4","2","1","2","1","0"
"2016212584","3","3","2","2","1","0"
"2016212585","5","5","5","2","1","0"
"2016212589","2","5","2","2","1","0"
"2016212590","5","3","5","2","1","1"
"2016212591","7","5","1","2","1","0"
"2016212592","1","1","1","2","1","0"
"2016212594","1","3","5","2","1","1"
"2016212595","6","1","1","2","1","0"
"2016212596","5","5","5","2","1","0"
"2016212597","5","5","1","2","1","0"
"2016212598","5","2","3","2","1","0"
"2016212599","2","4","1","2","1","0"
"2016212600","1","4","7","2","1","0"
"2016212601","5","2","2","2","1","0"
"2016212602","5","5","1","2","1","0"
"2016212603","6","3","5","1","1","0"
"2016212604","5","5","5","2","1","0"
"2016212605","4","6","4","2","1","1"
"2016212606","7","4","5","2","1","0"
"2016212609","5","5","3","2","1","1"
"2016212610","5","5","5","2","1","1"
"2016212611","5","1","5","1","1","0"
"2016212612","1","1","1","2","1","0"
"2016212613","5","2","5","2","1","0"
"2016212614","7","5","3","2","1","0"
"2016212615","1","5","5","1","1","0"
"2016212616","5","3","5","2","1","0"
"2016212617","5","5","5","2","1","0"
"2016212619","1","5","5","2","1","0"
"2016212620","1","3","1","2","1","0"
"2016212621","1","1","1","1","1","0"
"2016212624","5","1","1","1","1","0"
"2016212625","1","1","1","1","1","0"
"2016212627","4","3","1","1","1","0"
"2016212628","3","3","3","2","1","1"
"2016212631","3","3","7","1","1","1"
"2016212632","5","2","5","2","1","0"
"2016212633","1","3","3","1","1","0"
"2016212634","1","5","1","1","1","1"
"2016212635","5","1","1","1","1","0"
"2016212636","5","5","5","2","1","0"
"2016212637","1","1","3","1","1","0"
"2016212638","1","1","1","1","1","0"
"2016212639","1","1","3","2","1","0"
"2016212643","3","3","2","2","1","0"
"2016212644","1","1","7","2","1","0"
"2016212645","1","1","3","2","1","0"
"2016212647","1","1","1","2","1","0"
"2016212648","5","5","5","2","1","0"
"2016212649","5","5","1","2","1","0"
"2016212651","5","1","5","2","1","0"
"2016212652","3","1","1","1","1","0"
"2016212654","1","5","5","2","1","0"
"2016212656","1","2","5","2","1","0"
"2016212658","5","2","6","2","1","0"
"2016212659","1","1","7","1","1","0"
"2016212660","5","5","5","2","1","0"
"2016212661","1","3","3","2","1","0"
"2016212663","1","3","7","2","1","0"
"2016212667","5","5","1","1","1","0"
"2016212669","3","5","1","1","1","0"
"2016212671","1","5","5","1","1","1"
"2016212673","5","5","5","1","1","0"
"2016212674","5","5","7","2","1","1"
"2016212675","5","5","5","2","1","0"
"2016212676","5","5","5","1","1","0"
"2016212677","1","1","5","1","1","0"
"2016212679","5","4","5","1","1","0"
"2016212680","6","3","5","2","1","0"
"2016212681","5","5","5","1","1","0"
"2016212682","5","5","5","1","1","0"
"2016212684","7","5","7","2","1","0"
"2016212685","3","2","1","2","1","0"
"2016212686","7","5","5","1","1","0"
"2016212689","1","3","7","1","1","0"
"2016212690","3","1","4","2","1","0"
"2016212692","5","4","1","1","1","0"
"2016212693","1","3","7","2","1","1"
"2016212697","5","5","7","1","1","0"
"2016212698","5","5","3","2","1","0"
"2016212699","5","4","3","2","1","0"
"2016212701","1","3","7","2","1","0"
"2016212702","1","3","1","2","1","1"
"2016212703","3","1","1","2","1","0"
"2016212705","5","5","5","2","1","0"
"2016212706","1","5","1","1","1","0"
"2016212707","5","1","1","1","1","0"
"2016212708","7","5","7","2","1","0"
"2016212709","1","5","7","1","1","0"
"2016212710","1","4","1","2","1","0"
"2016212711","3","3","1","1","1","0"
"2016212713","3","1","1","2","1","0"
"2016212714","3","4","7","1","1","1"
"2016212715","1","3","1","2","1","0"
"2016212716","3","3","6","2","1","0"
"2016212718","5","5","5","2","1","0"
"2016212719","5","1","3","2","1","0"
"2016212720","3","1","5","1","1","0"
"2016212724","3","3","1","2","1","1"
"2016212727","3","3","1","2","1","0"
"2016212730","2","1","1","2","1","0"
"2016212732","3","2","7","2","1","0"
"2016212733","3","1","2","2","1","0"
"2016212734","5","5","5","2","1","0"
"2016212735","3","3","2","2","1","0"
"2016212737","5","2","5","2","1","1"
"2016212738","2","2","3","2","1","0"
"2016212739","1","1","1","1","1","0"
"2016212740","5","7","7","2","1","0"
"2016212742","1","2","4","2","1","0"
"2016212743","2","5","1","1","1","0"
"2016212744","7","5","4","2","1","0"
"2016212746","2","5","7","2","1","1"
"2016212747","3","2","7","1","1","0"
"2016212748","4","2","7","2","1","0"
"2016212750","1","1","3","2","1","0"
"2016212753","5","5","5","2","1","1"
"2016212754","3","2","5","1","1","1"
"2016212757","5","5","5","2","1","0"
"2016212759","2","2","5","1","1","1"
"2016212760","1","3","5","1","1","1"
"2016212762","4","5","7","2","1","0"
"2016212763","5","4","1","2","1","1"
"2016212764","1","3","1","2","1","1"
"2016212774","5","4","2","1","3","0"
"2016212775","5","3","1","1","3","0"
"2016212777","1","1","5","2","3","0"
"2016212778","1","1","5","1","3","1"
"2016212781","3","3","4","1","3","0"
"2016212785","1","3","7","1","3","0"
"2016212786","5","1","1","1","3","0"
"2016212787","5","5","5","1","3","0"
"2016212790","5","5","5","1","3","1"
"2016212791","3","3","5","1","3","0"
