id,1,2,3,4,5,6,7,8,9
2816,2747,53.86,417,103,296,0,18,0,1
2817,2748,62.19,1795,718,1055,0,22,0,0
2825,2749,70.21,1027,865,144,0,2,16,0
2826,2750,78.13,538,373,142,0,23,0,0
2829,2751,32,585,426,148,0,10,1,1
2830,2752,93.73,315,103,212,0,0,0,0
2832,2753,85.63,1120,595,490,0,34,1,0
2834,2754,95.82,570,158,412,0,0,0,0
2836,2755,77.89,449,242,203,0,4,0,0
2837,2756,87.67,757,521,199,0,37,0,0
2839,2757,85.88,1278,497,213,147,421,0,0
2840,2758,55.96,388,66,137,15,170,0,1
2842,2759,94.34,919,373,279,90,177,0,0
2843,2760,93.54,1392,360,301,90,601,40,0
2844,2761,94.94,907,141,514,63,160,29,0
2845,2762,34.04,260,109,61,23,67,0,1
2846,2763,68.33,239,103,122,0,14,0,0
2848,2764,95.64,441,90,64,54,155,78,0
2850,2765,43.32,769,373,166,61,169,0,1
2851,2766,89.12,1956,504,1057,77,318,0,0
2852,2767,92.06,762,60,301,47,354,0,0
2853,2768,77.38,1578,837,350,124,266,1,0
2856,2769,95.64,851,167,87,63,362,172,0
2857,2770,93.68,999,174,126,69,442,188,0
2858,2771,85.02,843,414,116,45,267,1,0
2860,2772,94.95,585,127,68,20,178,192,0
2865,2773,86.71,3293,907,1709,164,512,1,0
2866,2774,72.74,1721,879,263,149,430,0,0
2867,2775,80.34,1631,485,810,57,279,0,0
2868,2776,68.64,471,222,124,28,89,8,0
2869,2777,15.08,241,99,37,25,73,7,1
2870,2778,85.91,1361,304,801,33,223,0,0
2871,2779,82.75,648,290,177,33,148,0,0
2872,2780,93,883,477,123,23,259,1,0
2873,2781,78.73,487,102,61,47,167,110,0
2877,2782,94.63,1528,443,667,56,362,0,0
2878,2783,85.03,1674,439,875,81,255,24,0
2879,2784,92.2,760,581,173,0,6,0,0
2880,2785,88.47,1846,390,1143,35,278,0,0
2881,2786,80.49,2025,432,1071,53,469,0,0
2882,2787,84.89,924,92,317,186,329,0,0
2883,2788,62.83,1600,582,559,96,363,0,0
2884,2789,92.96,414,147,169,23,75,0,0
2886,2790,77.13,2642,800,969,195,676,2,0
2889,2791,63.92,729,419,149,27,134,0,0
2890,2792,91.69,447,81,144,94,128,0,0
2891,2793,90.89,925,194,125,79,327,200,0
2894,2794,87.72,794,260,230,55,249,0,0
2895,2795,94.79,230,70,102,17,41,0,0
2896,2796,87.46,510,114,176,94,126,0,0
2898,2797,84.22,865,343,238,167,108,9,0
2899,2798,93.56,2138,918,194,185,841,0,0
2900,2799,93.08,2014,652,786,57,519,0,0
2901,2800,89.86,697,299,152,78,168,0,0
2902,2801,88.21,1496,306,858,85,247,0,0
2903,2802,94.55,1053,423,147,96,387,0,0
2906,2803,79.85,912,395,147,53,317,0,0
2907,2804,93.53,1888,337,891,202,458,0,0
2908,2805,92.55,696,156,76,72,258,134,0
2909,2806,90.42,1543,333,872,95,243,0,0
2910,2807,95.79,2767,590,1676,84,417,0,0
2911,2808,94.78,2432,398,1109,120,805,0,0
2912,2809,6.55,96,30,1,10,55,0,1
2913,2810,70.9,957,126,616,99,116,0,0
2915,2811,96.83,1051,202,74,49,512,214,0
2916,2812,92.84,777,164,88,21,286,218,0
2917,2813,95.48,898,485,185,56,172,0,0
2918,2814,84.52,562,56,210,44,252,0,0
2919,2815,94.73,1500,550,160,96,689,5,0
2920,2816,80.7,1066,565,164,109,228,0,0
2921,2817,79.23,1211,427,188,173,423,0,0
2922,2818,72.76,1055,469,156,134,296,0,0
2923,2819,78.3,1501,723,302,124,352,0,0
2924,2820,90.19,1531,298,936,95,202,0,0
2925,2821,92.46,1483,219,1006,100,158,0,0
2929,2822,97.29,807,306,195,50,256,0,0
2930,2823,98.74,1104,517,341,33,213,0,0
2931,2824,94.03,1428,405,802,27,194,0,0
2932,2825,97.43,1211,230,148,122,405,306,0
2934,2826,96.04,2120,502,900,129,589,0,0
2935,2827,81.05,1189,238,697,49,205,0,0
2938,2828,94.52,934,427,161,83,263,0,0
2939,2829,51.76,552,64,183,82,223,0,1
2940,2830,92.92,1354,299,146,207,411,291,0
2941,2831,95.86,1456,280,135,229,577,235,0
2942,2832,93.92,1416,103,387,164,762,0,0
2943,2833,96.91,1200,222,114,75,479,310,0
2944,2834,91.51,1344,305,110,108,821,0,0
2945,2835,87.21,564,167,125,75,197,0,0
2946,2836,3.73,76,10,42,8,16,0,1
2947,2837,88.94,751,79,304,160,208,0,0
2948,2838,84.74,1181,511,186,71,413,0,0
2949,2839,87.63,936,103,235,48,548,2,0
2951,2840,85.15,544,81,221,66,176,0,0
2954,2841,91.77,754,68,285,105,296,0,0
2956,2842,90.65,953,431,212,96,214,0,0
2959,2843,64.9,1551,548,307,271,425,0,0
2961,2844,84.57,1718,714,389,142,473,0,0
2965,2845,77.99,2046,1276,217,58,492,3,0
2966,2846,93.91,829,319,167,10,333,0,0
2967,2847,80.29,457,0,3,16,438,0,0
2968,2848,87.28,869,189,32,18,598,32,0
2969,2849,96.03,307,0,3,72,232,0,0
2970,2850,90.98,239,2,1,43,193,0,0
2971,2851,87.6,209,2,7,42,158,0,0
2973,2852,8.01,9,0,0,9,0,0,1
2974,2853,41.01,747,177,372,58,140,0,1
2975,2854,93.64,1417,379,566,173,299,0,0
2976,2855,65.09,876,673,155,0,44,4,0
2977,2856,62.92,1056,512,200,73,271,0,0
2979,2857,82.73,308,75,233,0,0,0,0
2983,2858,33.96,102,30,72,0,0,0,1
2985,2859,92.02,1168,717,190,22,238,1,0
2986,2860,94.85,787,607,87,19,74,0,0
2987,2861,89.17,1380,1050,325,0,5,0,0
2988,2862,95.17,846,588,257,0,1,0,0
2989,2863,93.18,540,183,87,0,105,165,0
2990,2864,36.29,320,74,44,29,173,0,1
2992,2865,87.23,814,603,192,0,19,0,0
2995,2866,47.23,381,206,112,24,39,0,1
2996,2867,14.32,143,37,106,0,0,0,1
2997,2868,1.04,76,28,48,0,0,0,1
2998,2869,90.24,1407,595,215,114,483,0,0
2999,2870,89.22,731,344,185,64,138,0,0
3000,2871,73.29,426,299,108,0,19,0,0
3001,2872,23.74,189,151,26,0,12,0,1
3007,2873,83.93,755,214,203,53,279,6,0
3008,2874,82.77,199,7,0,27,165,0,0
3009,2875,95.63,963,358,366,43,194,2,0
3010,2876,98.93,623,265,220,17,121,0,0
3011,2877,78.09,1148,251,667,44,186,0,0
3013,2878,93.38,471,6,2,97,366,0,0
3014,2879,80.34,935,276,38,144,429,48,0
3015,2880,85.03,2545,1178,724,243,400,0,0
3016,2881,98.6,582,14,9,143,416,0,0
3017,2882,98.25,445,3,0,169,273,0,0
3021,2883,81.73,338,55,283,0,0,0,0
3024,2884,77.23,271,137,130,0,4,0,0
3026,2885,69.75,387,228,159,0,0,0,0
3028,2886,83.18,634,435,170,0,29,0,0
3032,2887,50,1015,566,261,25,163,0,1
3034,2888,83.8,417,286,127,1,3,0,0
3036,2889,96.19,839,11,5,144,679,0,0
3037,2890,80.84,1909,323,1063,145,378,0,0
3040,2891,48.41,639,479,47,10,103,0,1
3041,2892,3.77,263,166,17,21,59,0,1
3042,2893,85.66,999,260,513,69,157,0,0
3043,2894,40.64,262,140,24,14,84,0,1
3045,2895,92.43,444,213,82,43,106,0,0
3046,2896,91.25,447,81,143,38,185,0,0
3047,2897,90.03,715,128,218,51,315,3,0
3048,2898,89.97,847,106,329,103,308,1,0
3049,2899,94.28,2006,369,1014,140,482,1,0
3050,2900,82.15,490,19,40,42,378,11,0
3052,2901,0,52,28,10,1,13,0,1
3053,2902,88.55,885,314,171,130,270,0,0
3054,2903,82.51,475,119,116,77,163,0,0
3055,2904,60.2,444,155,109,26,154,0,0
3056,2905,95.03,2017,1037,178,149,651,2,0
3057,2906,91.15,941,302,130,56,453,0,0
3058,2907,84.92,732,296,157,55,224,0,0
3059,2908,65.35,918,323,305,110,180,0,0
3060,2909,72.73,960,354,229,77,300,0,0
3061,2910,68.51,804,94,276,113,321,0,0
3062,2911,71.85,758,281,255,44,178,0,0
3064,2912,68.74,783,470,153,41,119,0,0
3070,2913,85,1370,322,665,85,298,0,0
3072,2914,94,1889,834,279,113,657,6,0
3074,2915,94.28,237,11,16,64,146,0,0
3075,2916,95.74,1241,590,407,70,174,0,0
3076,2917,94.28,1833,379,1092,60,302,0,0
3077,2918,69.54,977,475,188,45,269,0,0
3078,2919,48.35,618,230,283,8,97,0,1
3079,2920,91.42,1664,307,968,60,329,0,0
3080,2921,80.2,1024,416,237,140,231,0,0
3081,2922,67.8,491,129,229,59,74,0,0
3082,2923,35.12,225,1,0,75,149,0,1
3083,2924,94.33,576,109,163,76,228,0,0
3085,2925,76.26,1478,647,217,130,483,1,0
3086,2926,72.61,1010,108,342,136,424,0,0
3087,2927,72.22,1939,586,831,96,426,0,0
3089,2928,48.89,397,76,185,20,116,0,1
3090,2929,53.7,238,38,137,15,48,0,1
3091,2930,63.65,1158,566,151,45,396,0,0
3092,2931,84.25,1807,220,1041,127,418,1,0
3094,2932,88.91,821,180,129,45,309,158,0
3096,2933,82.65,2092,1050,376,169,496,1,0
3099,2934,26.3,803,361,142,136,162,2,1
3100,2935,95.95,1316,430,228,109,540,9,0
3101,2936,86.73,1053,377,227,86,324,39,0
3102,2937,92.62,775,109,281,50,232,103,0
3103,2938,93.38,549,73,219,51,138,68,0
3104,2939,81.01,802,227,296,76,203,0,0
3105,2940,66.05,1185,606,93,68,418,0,0
3106,2941,89.65,1715,820,221,119,554,1,0
3107,2942,95.94,1835,723,91,207,814,0,0
3108,2943,75.34,1345,599,160,122,464,0,0
3110,2944,85.64,586,22,3,146,414,1,0
3111,2945,86.18,600,95,48,33,223,201,0
3114,2946,40.03,653,322,141,59,131,0,1
3115,2947,39.21,340,90,66,20,164,0,1
3116,2948,2.46,137,33,71,2,31,0,1
3117,2949,81.51,637,303,79,82,173,0,0
3118,2950,91.83,1861,451,821,153,436,0,0
3120,2951,51.32,1361,606,223,76,456,0,1
3123,2952,94.03,1197,220,680,59,238,0,0
3124,2953,78.81,916,164,89,30,414,219,0
3125,2954,91.93,1567,400,885,46,236,0,0
3126,2955,26.73,678,354,117,60,147,0,1
3127,2956,16.94,402,138,67,62,134,1,1
3128,2957,95.68,738,313,198,36,191,0,0
3129,2958,90.88,245,111,52,14,68,0,0
3130,2959,51.07,933,471,184,49,229,0,1
3132,2960,5.71,222,105,65,17,35,0,1
3133,2961,68.04,681,291,137,50,203,0,0
3134,2962,89.01,595,272,112,55,155,1,0
3142,2963,90.55,306,1,1,94,210,0,0
3144,2964,95.66,983,549,113,112,209,0,0
3145,2965,99.07,153,62,7,44,40,0,0
3146,2966,97.86,684,140,148,68,328,0,0
3147,2967,98.73,578,262,78,41,196,1,0
3148,2968,76.37,760,377,142,54,187,0,0
3149,2969,80.32,150,47,0,22,81,0,0
3150,2970,92.69,470,37,101,95,237,0,0
3151,2971,93.32,715,255,90,79,291,0,0
3152,2972,95.66,1119,663,159,97,200,0,0
3153,2973,95.14,129,54,6,30,39,0,0
3154,2974,97,453,82,136,72,163,0,0
3155,2975,98.27,615,197,83,62,273,0,0
3156,2976,96.38,1291,579,117,244,295,56,0
3159,2977,93.39,535,0,3,176,356,0,0
3160,2978,89.92,363,16,3,147,197,0,0
3163,2979,80.4,318,261,52,0,5,0,0
3167,2980,15.2,130,92,38,0,0,0,1
3171,2981,2.52,89,80,2,0,7,0,1
3174,2982,26.13,642,204,417,0,21,0,1
3175,2983,5.18,105,31,74,0,0,0,1
3177,2984,21.59,166,80,84,0,2,0,1
3180,2985,95.12,642,228,412,0,2,0,0
3181,2986,98.32,904,343,232,66,263,0,0
3182,2987,88.71,668,307,105,27,229,0,0
3183,2988,1.95,113,14,3,15,81,0,1
3185,2989,93.32,1627,381,752,70,375,49,0
3192,2990,27.21,75,0,3,8,64,0,1
3193,2991,76.39,266,7,34,35,190,0,0
3194,2992,48.7,190,0,4,45,141,0,1
3195,2993,90.2,453,211,21,1,193,27,0
3196,2994,89.57,501,126,40,33,281,21,0
3197,2995,9.24,154,44,25,9,75,1,1
3199,2996,43.47,20,1,0,3,16,0,1
3200,2997,95.35,1235,505,358,32,340,0,0
3202,2998,15.71,407,233,75,38,60,1,1
3203,2999,17.78,57,1,3,4,49,0,1
3204,3000,86.74,963,317,269,81,295,1,0
3205,3001,25.03,149,0,0,23,126,0,1
3206,3002,75.06,397,4,1,68,324,0,0
3207,3003,92.98,339,6,1,30,301,1,0
3209,3004,86.89,612,6,5,116,485,0,0
3210,3005,56.8,178,1,0,25,152,0,1
3211,3006,91.77,563,18,0,91,454,0,0
3215,3007,92.68,407,206,201,0,0,0,0
3218,3008,77.46,258,82,176,0,0,0,0
3220,3009,90.64,994,310,660,0,24,0,0
3226,3010,89.64,388,111,90,0,13,174,0
3228,3011,96.55,834,271,217,145,201,0,0
3229,3012,3.08,252,124,54,11,63,0,1
3230,3013,74.03,2787,661,1167,212,746,1,0
3231,3014,75.89,950,3,44,171,732,0,0
3233,3015,91.45,1173,369,172,143,488,1,0
3234,3016,93.73,367,3,4,127,233,0,0
3237,3017,7.89,438,250,71,28,89,0,1
3239,3018,67.81,411,3,0,81,327,0,0
3242,3019,75.2,1052,352,401,58,241,0,0
3246,3020,77.04,433,277,156,0,0,0,0
3247,3021,92.56,443,333,110,0,0,0,0
3249,3022,35.92,187,140,42,0,5,0,1
3256,3023,26.04,888,330,168,10,374,6,1
3257,3024,72.16,671,179,213,10,269,0,0
3258,3025,71,597,60,220,22,295,0,0
3259,3026,91.49,1395,473,378,51,492,1,0
3260,3027,85.7,963,177,465,19,302,0,0
3261,3028,80.75,690,207,242,37,203,1,0
3262,3029,75.22,432,91,269,8,64,0,0
3263,3030,53.42,1361,407,172,109,664,9,1
3264,3031,81.7,471,268,203,0,0,0,0
3265,3032,78.34,775,243,270,59,188,15,0
3266,3033,70.12,336,64,201,17,54,0,0
3267,3034,74.91,638,199,284,43,112,0,0
3268,3035,68.43,428,76,301,6,45,0,0
3269,3036,28.01,416,159,89,24,144,0,1
3270,3037,26.27,302,136,58,16,92,0,1
3271,3038,92.93,844,366,128,79,271,0,0
3272,3039,70.93,728,299,161,50,218,0,0
3273,3040,70.09,1112,520,158,35,395,4,0
3274,3041,60.82,850,355,120,56,319,0,0
3275,3042,96.69,618,57,217,33,311,0,0
3277,3043,92.9,910,415,109,93,293,0,0
3279,3044,74.71,314,201,105,0,8,0,0
3280,3045,94.44,1264,357,548,61,298,0,0
3283,3046,93.18,1818,358,868,87,505,0,0
3286,3047,90.95,541,72,77,29,245,118,0
3290,3048,73.29,940,142,385,37,374,2,0
3291,3049,12.1,273,132,40,2,99,0,1
3292,3050,85.82,508,124,66,22,184,112,0
3294,3051,85.51,1130,457,154,48,471,0,0
3295,3052,91.89,934,410,226,98,200,0,0
3296,3053,29.07,518,182,83,68,185,0,1
3297,3054,91.97,1496,733,268,72,393,30,0
3299,3055,32.01,432,169,73,37,153,0,1
3300,3056,90.51,1420,564,306,107,443,0,0
3301,3057,90.26,1365,574,154,50,554,33,0
3302,3058,88.14,711,277,156,60,169,49,0
3304,3059,93.47,1829,1056,388,92,293,0,0
3306,3060,95.95,1069,414,237,58,358,2,0
3307,3061,92.88,552,136,227,32,157,0,0
3308,3062,86.09,1138,474,260,88,316,0,0
3310,3063,37.69,103,22,32,2,47,0,1
3311,3064,62.36,501,214,160,23,104,0,0
3313,3065,98.04,434,69,139,63,163,0,0
3314,3066,86.66,613,77,202,52,282,0,0
3315,3067,72.34,669,83,329,64,193,0,0
3316,3068,91.94,1043,378,250,120,295,0,0
3317,3069,91.86,670,122,243,55,250,0,0
3318,3070,90.47,559,81,235,27,216,0,0
3319,3071,82.55,1965,1092,225,73,568,7,0
3323,3072,62.18,323,50,145,39,89,0,0
3324,3073,84.12,666,309,152,41,164,0,0
3326,3074,89.78,1331,342,546,67,376,0,0
3327,3075,75.45,1049,564,148,73,262,2,0
3329,3076,69.55,1123,477,394,66,186,0,0
3331,3077,83.64,1102,369,436,74,223,0,0
3333,3078,54.32,628,190,203,99,136,0,1
3334,3079,58.54,1776,616,765,89,306,0,1
3335,3080,91.45,712,246,224,67,175,0,0
3337,3081,60.98,565,4,10,269,280,2,0
3341,3082,83.28,1237,587,239,134,277,0,0
3345,3083,42.79,317,27,0,41,249,0,1
3347,3084,47.11,583,236,135,65,147,0,1
3351,3085,94,766,145,87,57,298,179,0
3353,3086,60.95,454,3,4,37,394,16,0
3354,3087,61.58,514,87,42,20,209,156,0
3355,3088,77.28,1381,585,442,82,272,0,0
3356,3089,60.68,953,195,521,51,186,0,0
3357,3090,69.43,805,95,273,81,356,0,0
3359,3091,82.37,234,188,46,0,0,0,0
3360,3092,94.47,239,0,0,49,143,47,0
3361,3093,89.74,859,231,234,53,307,34,0
3362,3094,83.43,1414,279,830,45,237,23,0
3363,3095,77.68,208,67,141,0,0,0,0
3367,3096,36.18,9,1,0,0,8,0,1
3368,3097,82.35,1001,418,173,139,264,7,0
3369,3098,76.83,988,429,105,183,271,0,0
3370,3099,82.75,1261,339,650,51,221,0,0
3372,3100,4.51,468,306,25,25,101,11,1
3373,3101,36.01,1025,599,195,68,150,13,1
3374,3102,35.59,508,204,151,32,121,0,1
3375,3103,15.88,506,261,120,43,82,0,1
3377,3104,72.68,736,373,149,74,136,4,0
3378,3105,67.13,350,249,5,31,65,0,0
3379,3106,26.27,505,46,140,22,293,4,1
3381,3107,13.87,270,134,31,26,57,22,1
3384,3108,90.6,342,104,115,3,118,2,0
3387,3109,92.81,1498,468,348,145,537,0,0
3388,3110,90.82,1092,454,430,104,104,0,0
3389,3111,45.43,318,56,174,10,78,0,1
3394,3112,78,688,396,292,0,0,0,0
3395,3113,78.65,400,50,350,0,0,0,0
3396,3114,88.92,1317,349,906,0,60,2,0
3399,3115,85,844,586,213,0,45,0,0
3400,3116,55.48,657,452,205,0,0,0,1
3401,3117,87.42,377,257,115,0,5,0,0
3406,3118,79.94,246,48,153,0,0,45,0
3411,3119,47.26,50,41,3,1,5,0,1
3412,3120,98.45,1506,581,386,166,372,1,0
3413,3121,98.45,1395,615,372,176,232,0,0
3414,3122,90.36,924,215,156,28,292,233,0
3416,3123,82.98,1115,532,276,75,232,0,0
3417,3124,78.18,707,225,223,68,191,0,0
3418,3125,91.67,612,293,60,74,185,0,0
3419,3126,85.91,1234,228,687,58,261,0,0
3420,3127,0.88,33,7,13,0,13,0,1
3422,3128,65.45,1161,271,606,69,215,0,0
3434,3129,92.65,312,48,134,29,101,0,0
3437,3130,83.56,1195,517,178,77,423,0,0
3439,3131,31.66,830,424,156,79,149,22,1
3440,3132,82.65,1469,757,206,77,428,1,0
3441,3133,89.67,1754,773,243,125,610,3,0
3442,3134,21.36,802,388,105,26,274,9,1
3443,3135,96.83,556,4,0,55,497,0,0
3444,3136,96.33,799,15,9,103,672,0,0
3445,3137,92.86,1517,528,230,103,414,242,0
3446,3138,63.93,462,9,4,96,353,0,0
3448,3139,96.99,1134,307,95,140,534,58,0
3449,3140,66.25,825,106,400,64,255,0,0
3454,3141,85.7,702,10,2,110,580,0,0
3455,3142,91.44,710,242,224,103,141,0,0
3459,3143,85.46,2609,574,1213,138,684,0,0
3462,3144,76.13,1563,443,686,62,372,0,0
3463,3145,91.04,1653,909,242,99,401,2,0
3464,3146,90.82,633,132,161,85,255,0,0
3465,3147,11.82,231,60,29,5,86,51,1
3467,3148,57.89,779,356,175,95,130,23,1
3468,3149,91.73,1773,403,897,83,389,1,0
3469,3150,53.78,572,218,209,42,103,0,1
3470,3151,68.37,517,215,176,25,83,18,0
3471,3152,94.04,1487,308,545,138,496,0,0
3472,3153,97.37,1015,141,641,75,158,0,0
3481,3154,41,753,516,68,30,139,0,1
3485,3155,78.61,637,286,193,41,117,0,0
3486,3156,92.18,732,205,74,56,245,152,0
3487,3157,86.95,158,0,0,48,110,0,0
3489,3158,2.52,5,2,1,0,2,0,1
3490,3159,71.36,614,320,95,46,153,0,0
3491,3160,93.14,674,223,172,47,232,0,0
3492,3161,88.53,504,115,201,21,167,0,0
3493,3162,95.21,895,436,138,31,289,1,0
3494,3163,80.94,1030,358,171,32,466,3,0
3496,3164,94.31,883,11,23,194,655,0,0
3497,3165,89.22,1652,699,489,79,383,2,0
3498,3166,67.55,1610,806,167,57,577,3,0
3501,3167,92.25,910,386,210,123,190,1,0
3502,3168,7.88,270,161,39,1,69,0,1
3505,3169,12.9,43,0,0,18,25,0,1
3508,3170,91.45,693,110,84,37,265,197,0
3511,3171,94.43,285,6,6,83,190,0,0
3513,3172,95.98,1321,547,244,104,409,17,0
3514,3173,1.51,30,0,0,1,27,2,1
3516,3174,94.54,1223,29,70,187,937,0,0
3517,3175,21.49,93,1,0,44,48,0,1
3527,3176,93.08,1328,292,1000,0,36,0,0
3533,3177,94.37,1103,240,580,64,219,0,0
3534,3178,89.09,2111,434,1235,104,338,0,0
3535,3179,93.87,1440,263,954,47,176,0,0
3536,3180,0.05,18,8,0,3,7,0,1
3537,3181,9.43,598,150,288,36,124,0,1
3538,3182,97.45,830,141,87,96,355,151,0
3539,3183,95.79,463,95,65,51,158,94,0
3540,3184,9.35,141,72,23,2,44,0,1
3541,3185,19.45,169,95,32,4,38,0,1
3544,3186,14.2,280,42,158,33,46,1,1
3546,3187,28.25,999,395,486,20,98,0,1
3547,3188,93.73,1216,422,359,76,359,0,0
3548,3189,91.45,991,359,419,71,142,0,0
3549,3190,79.01,1034,427,313,39,255,0,0
3551,3191,54.36,128,84,0,1,43,0,1
3555,3192,95.36,1041,383,158,64,433,3,0
3556,3193,95.18,351,2,5,95,249,0,0
3557,3194,94.49,1603,424,220,225,734,0,0
3558,3195,96.09,486,2,15,100,369,0,0
3559,3196,33.73,254,0,0,39,215,0,1
3560,3197,49.69,358,55,167,39,97,0,1
3561,3198,90.35,1607,949,176,148,334,0,0
3562,3199,83.92,643,271,150,50,172,0,0
3565,3200,87.12,393,122,271,0,0,0,0
3568,3201,94.04,377,112,265,0,0,0,0
3569,3202,97.23,411,148,76,0,68,119,0
3570,3203,96.03,383,116,267,0,0,0,0
3571,3204,96.63,488,179,73,0,65,171,0
3576,3205,90.24,434,221,210,0,3,0,0
3578,3206,94.37,641,534,107,0,0,0,0
3581,3207,74,505,81,42,39,218,125,0
3582,3208,80.55,622,67,239,75,241,0,0
3583,3209,90.5,549,110,51,33,210,145,0
3584,3210,70.35,669,267,161,72,169,0,0
3585,3211,73.86,812,257,219,52,282,2,0
3586,3212,70.48,534,154,228,32,118,2,0
3587,3213,64.61,731,305,70,100,256,0,0
3588,3214,87.76,590,85,233,76,196,0,0
3590,3215,87.69,1155,515,144,115,380,1,0
3591,3216,93.58,719,346,69,49,255,0,0
3593,3217,94.18,827,109,289,103,326,0,0
3594,3218,95.05,736,112,85,45,361,133,0
3595,3219,83.9,793,390,140,85,178,0,0
3596,3220,87.25,704,280,174,90,160,0,0
3600,3221,95.34,1585,373,714,64,431,3,0
3601,3222,69.87,1430,651,291,77,411,0,0
3602,3223,83.39,1298,459,208,105,454,72,0
3603,3224,90.62,1220,621,369,34,196,0,0
3604,3225,70,893,73,235,81,503,1,0
3605,3226,72.01,692,182,186,58,266,0,0
3608,3227,49.43,485,72,233,59,121,0,1
3609,3228,54.68,778,350,93,64,271,0,1
3610,3229,96.15,3129,740,1191,193,1004,1,0
3615,3230,93.74,1356,544,251,89,460,12,0
3616,3231,93.26,759,187,220,69,283,0,0
3617,3232,95.94,191,3,5,34,149,0,0
3619,3233,51.07,387,14,0,108,265,0,1
3620,3234,84.69,1196,465,301,53,377,0,0
3621,3235,82.93,240,0,1,48,191,0,0
3622,3236,26.13,605,209,62,37,297,0,1
3625,3237,91.52,471,2,0,94,375,0,0
3626,3238,91.17,363,5,4,78,276,0,0
3627,3239,93.63,257,4,2,39,212,0,0
3628,3240,86.99,815,201,11,97,476,30,0
3630,3241,71.41,297,8,1,53,235,0,0
3632,3242,90,799,65,316,108,310,0,0
3633,3243,96.72,255,176,79,0,0,0,0
3634,3244,7.04,74,47,26,0,1,0,1
3644,3245,20.44,507,229,166,26,78,8,1
3645,3246,76.03,909,502,92,77,238,0,0
3646,3247,89.61,857,423,147,79,208,0,0
3647,3248,19.66,245,33,116,29,67,0,1
3648,3249,21.94,67,1,0,36,30,0,1
3650,3250,27.24,139,42,78,12,7,0,1
3651,3251,50.24,349,10,3,63,273,0,1
3654,3252,1.99,215,123,48,2,42,0,1
3655,3253,96.88,880,469,156,60,188,7,0
3661,3254,97.65,895,742,153,0,0,0,0
3662,3255,33.55,626,203,271,33,119,0,1
3663,3256,3.41,26,0,0,3,23,0,1
3664,3257,92.91,359,1,0,23,334,1,0
3665,3258,76.55,607,352,128,22,105,0,0
3666,3259,80,829,226,216,84,303,0,0
3667,3260,95.72,546,274,272,0,0,0,0
3669,3261,98.76,356,162,194,0,0,0,0
3674,3262,32.03,230,27,0,32,171,0,1
3675,3263,67.39,132,4,1,28,99,0,0
3676,3264,43.68,79,2,1,16,60,0,1
3677,3265,19.64,576,330,17,6,223,0,1
3678,3266,3.92,77,14,47,0,16,0,1
3679,3267,62.41,459,226,114,20,99,0,0
3681,3268,86.13,737,101,247,65,324,0,0
3682,3269,94.9,1058,155,282,99,521,1,0
3683,3270,94.92,345,0,1,112,232,0,0
3685,3271,66.02,512,140,255,27,90,0,0
3686,3272,62.48,469,125,155,94,95,0,0
3689,3273,15.3,138,5,0,30,103,0,1
3690,3274,24.57,190,7,0,28,155,0,1
3693,3275,3.82,151,77,21,3,50,0,1
3694,3276,94.45,594,380,200,0,14,0,0
3696,3277,80.39,52,0,0,10,42,0,0
3698,3278,91.95,63,0,0,14,49,0,0
3699,3279,53.54,88,0,0,17,71,0,1
3700,3280,89.36,948,351,413,71,113,0,0
3701,3281,0.66,13,2,9,0,2,0,1
3704,3282,90.3,424,179,88,0,36,121,0
3705,3283,89.11,313,93,121,0,12,87,0
3707,3284,87.53,428,299,116,0,13,0,0
3715,3285,67.91,1016,384,258,145,223,6,0
3716,3286,30.23,864,461,99,48,256,0,1
3721,3287,29.14,171,70,91,0,10,0,1
3724,3288,89.3,707,210,235,37,224,1,0
3725,3289,81.91,354,61,198,11,84,0,0
3726,3290,84.82,1031,293,488,34,216,0,0
3727,3291,74.5,445,114,254,10,67,0,0
3729,3292,83.16,642,329,85,104,124,0,0
3730,3293,40.79,530,196,185,45,104,0,1
3731,3294,31.98,333,49,173,42,69,0,1
3732,3295,88.53,1037,527,300,30,180,0,0
3733,3296,2.84,432,162,59,43,168,0,1
3734,3297,12.27,614,283,135,40,155,1,1
3735,3298,19.42,522,235,177,45,65,0,1
3736,3299,51.81,690,192,205,102,191,0,1
3737,3300,91.78,1000,305,261,57,377,0,0
3738,3301,93.72,704,140,248,38,278,0,0
3743,3302,83.24,858,246,288,40,281,3,0
3744,3303,82.88,331,54,82,43,152,0,0
3745,3304,5.63,252,85,17,17,132,1,1
3746,3305,32.54,250,79,63,27,81,0,1
3748,3306,83.13,1029,93,319,132,463,22,0
3749,3307,47.24,694,359,108,53,174,0,1
3755,3308,87.46,1687,506,721,90,364,6,0
3757,3309,92.03,1595,446,736,87,326,0,0
3758,3310,88.31,1317,333,599,75,310,0,0
3759,3311,9.98,87,1,1,24,61,0,1
3760,3312,77.39,137,0,1,51,72,13,0
3762,3313,23.93,817,215,162,26,408,6,1
3763,3314,88.71,1482,617,364,49,439,13,0
3765,3315,87.45,876,370,150,80,246,30,0
3766,3316,40.29,903,345,274,46,236,2,1
3767,3317,94.82,816,108,299,83,326,0,0
3768,3318,96,517,222,107,33,154,1,0
3772,3319,64.41,229,145,84,0,0,0,0
3773,3320,21.18,106,95,11,0,0,0,1
3776,3321,83.38,319,176,143,0,0,0,0
3778,3322,81.91,476,323,153,0,0,0,0
